app_id,review,label,text_len,manual_label,manual_label_backup,labeling_source
570,제발 같이 해줘...,1,11,1,,from_steam_recommendation
570,"[h1]진국이다. 그러나 무겁다.[/h1]

도타2를 알면 알수록 롤이 상대적으로 가볍고 단순하게 느껴진다. 
캐쥬얼한 히오스는 말할 것도 없고... 거기는 아예 밸붕이 심하다.

밸런스, 조합으로 인한 전략의 다변성, 수많은 모드  파들어 가면 
갈수록 끝이 보이지 않을 것 같은 세계가 도타2다.

다만 그만큼 게임에 시간과 정력을 더 쏟아야지 달콤한 열매를
맛볼수 있는 게임이다. 그러나 다른 MOBA와 마찬가지로 갈수록 
팀웍이 중요해진다. 도타2 중고수 친구들이 없다면 말리고 싶다.


[h1]노멀 유저라면 가볍게 봇전이나 이벤트 전을...[/h1]

하지만 가볍게 봇전을 하거나 pvp가 아닌 pve 이벤트 협동 게임을 
즐기는 것만으로도 재미는 충분했다. 서포터와 서로 보완이 되는
챔피언 끼리 호흡이 제대로 맞으면 게임으로 맛볼 수 있는 최상의 
달콤함을 선사해준다. 

선뜻 추천하기에는 망설여지고 그렇다고 말리기도 애매한 게임이다.
다시 한번 단점을 하나 꼽자면, 역시 MOBA 게임으로서 한계까지 
파내려간 깊이 그로인해 필연적으로 발생한 무거움일 것이다.

분명한 것은 짧게 플레이 해보고 평가절하할만한 게임은 아니라는 것.",1,586,1,,from_steam_recommendation
578080,부가티 주세요!!!!!!,1,13,1,,from_steam_recommendation
570,JUST DOWNLOAD IT.,1,17,1,,from_steam_recommendation
578080,진짜 재밌긴한데 이게 팀운이 없음 안됨 ㄹㅇㅋㅋㄹㅃㅃ,1,29,1,,from_steam_recommendation
1172470,왜 상대방들은 다 무브먼트데몬인데,1,18,1,,from_steam_recommendation
578080,와 레전드 게임 ㅈ,1,10,1,,from_steam_recommendation
730,"전략이면 전략, 피지컬이면 피지컬 그 어떤것으로든 이길수있다면 장땡인 게임.",1,42,1,,from_steam_recommendation
1172470,즐겁다 행복하다 죽이고싶다,0,14,0,,from_steam_recommendation
1172470,이딴겜 왜 하는지 모르겠다,0,14,0,,from_steam_recommendation
570,졸잼 개잼 걍잼 롤보다 잼남 근데 나 졸라 못해,1,26,1,,from_steam_recommendation
730,정말 재밌어요! 옆집 발로란트랑은 차원이 다른 재미! 여러분도 꼭꼭꼭꼭꼭 해보세요!,1,46,1,,from_steam_recommendation
570,Fuck you ice frog,1,17,1,,from_steam_recommendation
570,Из конфетки в говно( Спс коммьюнити,0,35,0,,from_steam_recommendation
1172470,"한줄평: 까마귀 배때지 칼빵


5.9시간 플레이 후
> 게임을 설치하고 목소리에 이끌려 저는 까마귀를 선택했어요
까마귀는 무려 주변에 적들이 어디있는지 알려주는거에요!
근데 그게 제위치를 적들한테 알려주는건지는 몰랐죠!
야한냄새를 맡고 달려든 하마들은 제게 달려와 칼빵을 놔주었답니다
어떻게든 오지 말라며 총을 쐈지만 제 총알은 무력하게도 하마들의 칼에 막히고
까마귀인 저는 그저 칼빵을 맞기만 했답니다

봇도 같이 껴있는 판은 그래도 재밌게 할 수 있었는데
6시간 내내 계속 죽어가며 킬이 한손으로 꼽을 수 있다보니
점점 제 정신은 무너져가며 6시간쯤 되어갈때 
2명이 제게 달려오는 모습은 흡사 진격의 거인을 보는 듯 했고 
칼에 죽음을 맞이하자 저는 그만 정신을 잃고 말았답니다
멍하니 준비화면을 바라보다 이딴게 FPS? 라는 생각이 들어 
제 손은 ESC를 향했고 저는 바탕화면으로 나갈 수 있었습니다
아아 내 6시간을 좀더 가치 있는 일에 쓸 수 있지 않았었을까요


26시간 플레이 후
>드디어 칼이 사라졌습니다 
이제야 fps를 좀 느끼고는 있는데 이 게임은 심연이라 다들 에임핵 아닌가 싶을 정도의
석유들 뿐입니다 저같은 뉴비들은 이 석유들의 킬딸용 먹이가 될 뿐이네요
사실 fps 뉴비보단 그냥 fps류를 못하는 사람이기에 킬뎃 0.15까지 갔을때는 
무료겜이지만 환불받고싶었어요
0.3대까지는 올라갔지만 여전히 할 가치는 못느끼겠네요
하루에 1~2시간이나 좀 해야지 멘탈갈려서 오래는 못하겠어요
어떻게 7렙오를동안 1킬이 말이야 막걸리야



하이퍼 FPS가 취향이다, 속도감 넘치는 FPS를 하고 싶다, 
총알이 빗발치는 전장에서 나는 근접만쓰는 석유가 되고 싶다,
타격감을 찾고있다 등 이런 분들은 먹어볼만은 하겠습니다

90시간 플레이 입니다
이제 못벗어나게 됐습니다
하 너무 재밌어요 


끝없는 비판 후에 할만한 칭찬으로는 에펙만큼 타격감을 주는 FPS가 없긴 하네요
총 쏘는게 은근 맛있습니다",0,964,0,,from_steam_recommendation
1172470,한국섭 좀 만들어줘요;;,1,13,1,,from_steam_recommendation
730,"지독하게 가난했던 어린 시절.
나는 10살 때 상도동으로 이사하는 바람에 친구는 한 명도 없었다.
심각하게 내성적인 성격으로 친구 사귀기를 힘들어했던 어느 날...
밀리터리 덕후 친구를 만나게 되었고, 그렇게 카운터 스트라이크 1.6을 접하게 되었다.
친구따라 볼록 모니터에 사양이 좋지 않았던 피시방을 밥먹듯 놀러 다녔고,
당시 친구는 PC방 대회에 나갈 정도로 FPS 게임에 신동이었다.
그 당시 20대 형들과 아저씨들은 10살짜리 꼬마가 휘두르는 AK를 보고 감탄했던 기억이 떠오른다.
나에게 소중한 추억이자 가장 완벽한 게임, 카운터 스트라이크였다.",1,311,1,,from_steam_recommendation
570,롤보다 복잡해서 진입장벽은 높지만 게임으로서의 완성도는 훨씬 높음.,1,37,1,,from_steam_recommendation
570,매칭이 빨리 맞추면 좋겠다!,1,15,1,,from_steam_recommendation
1172470,그래 다시보니 니가 선녀다,1,14,1,,from_steam_recommendation
1172470,너는 진짜 순수 재미없었으면 멸종당했어.,0,22,0,,from_steam_recommendation
570,"도(박)타 2의 진짜 재미는 라운지에 있습니다.
라운지에 접속해 한 번 두 번 베팅을 하다보면 여러분도 주식 개미들처럼 좋은 한강 자리를 찾게 될 것입니다.
인생이란 무엇인가, 나는 똥을 만드는 것 외에 어떠한 생산적인 활동을 하고 있는가에 대한 고찰을 할 수 있게 만들어주는 좋은 게임입니다.",1,164,1,,from_steam_recommendation
578080,이거 하면 인생 망함,0,11,0,,from_steam_recommendation
730,"매우매우매우재밌음

근데 카스1이랑 유저는 똑같음..",1,29,1,,from_steam_recommendation
730,글러보오펜시브였는데 2로 공짜로할수있네요,1,22,1,,from_steam_recommendation
570,"얼마해보진 않았지만
할만하네요",1,16,1,,from_steam_recommendation
578080,정말 재미가 있으니 한번 해보시길 바래요,1,22,1,,from_steam_recommendation
1172470,핵만없으면 재밋는겜,1,10,1,,from_steam_recommendation
1172470,재미만 남은 코딩뭉치,0,11,0,,from_steam_recommendation
1172470,아니 핵을 쓰지도 않았는데 억울 밴을 먹이네 ㄹㅈㄷ 문의 해도 답없노,0,38,0,,from_steam_recommendation
570,"오토체스 한번 해볼까 하는 사람들 하지 마세요

솔직히 재미는 확실히 있는데

웬만한 운빨ㅈ망겜중에서 거의 탑클래스임

그리고 한 판당 거의 1시간 가까이 걸려서 여러판 하고 싶어도 몇 판 못하고 시간 다지나감",0,117,0,,from_steam_recommendation
730,the fucking game doesnt start!!!,0,32,0,,from_steam_recommendation
1172470,"제발 서버야 아프지마
스톱모션으로 움직이는게 말이 되냐고",1,31,1,,from_steam_recommendation
570,Korea doto Best doto,1,20,1,,from_steam_recommendation
570,롤 보다 재밋어요!,1,10,1,,from_steam_recommendation
570,"이건 뭐... 한국 서버가 사라지면서, 사실 상 플레이하기가 어려움..

도타는 이제 게임이 아닌, 도박 게임으로 바뀐듯 함....
일명 도토...",1,82,1,,from_steam_recommendation
570,어려우니 적응하기 힘들겁니다 감당할수 있는사람만 오세요,0,30,0,,from_steam_recommendation
730,절대 이 게임을 진심으로 하지 마십시오.,1,22,1,,from_steam_recommendation
730,근본 갓겜 초능력 좆유치한 발로란트랑 비교가 안됨,1,27,1,,from_steam_recommendation
1172470,돈 안지르도록 도와주는 게임,1,15,1,,from_steam_recommendation
1172470,"서버 박살났죠
랭크 박살났죠
내 머리도 박살났죠",0,26,0,,from_steam_recommendation
570,도타를 안하는 사람은 만나지 말라는 어른들 말씀.,1,27,1,,from_steam_recommendation
730,러시안 핵쟁이 너무많고,1,12,1,,from_steam_recommendation
730,왜 저는 상자에서 칼 장갑 안떠요 ??,1,21,1,,from_steam_recommendation
570,이 엄청난 켈터들을 보세요. 모두 무료로 즐길 수 잇습니다!,0,33,0,,from_steam_recommendation
730,ОЧЕНЬ ХОРОШАЯ ИГРА. КАК МИНИМУМ ПУТИН ОДОБРЯЕТ!!!!!,1,51,1,,from_steam_recommendation
1172470,"빠르고 간단한 규칙
다양한 스킬을 가진 캐릭터
다양한 무기와 도구
충분한 정성을들인 그래픽 퀄리티
한국어 더빙을 포함한 한글 완벽지원
지속적인 스토리텔링을 통한 세계관 몰입이 가능하다.

상황이 복잡해질 때의 스릴을 즐겨보자
게임을 잘 몰라서 패배해도 결과론적으로 총싸움이기에 많이 생각하지 않아도 된다.
그래서 가벼운 마음으로 즐길 수 있다",1,191,1,,from_steam_recommendation
578080,"존버하는 애들 그지같음
자리에 일정시간 이상 가만히 있으면 패널티 있게 해야한다고 생각합니다
자기장에 지져지듯 데미지가 단다든지 숨소리가 생기거나 당황해서 흔들림 증가 같은게 있어야한다고 생각합니다",1,112,1,,from_steam_recommendation
570,"도타는 사랑입니다
테키하세요 두번하세요",1,21,1,,from_steam_recommendation
570,도타2라고 쓰고 오토체스라 읽는다,1,18,1,,from_steam_recommendation
730,"장점 단순하고 잼있음
단점 맵종류의 한계",1,22,1,,from_steam_recommendation
570,게임 방법을 알때까지 꾸준히하면 할만하다,1,22,1,,from_steam_recommendation
570,쓰레기게임 인생망하고싶으면 시작하셈 놀라운건 동남아 유저들의 수준이 한국인들보다는 나음 롤 유저들보단 수준이 나음,0,63,0,,from_steam_recommendation
1172470,내 인생 최고의 게임 중 하나였지만 소중한 추억이 망가지는 게 싫어 더는 하지 않는 게임,0,49,0,,from_steam_recommendation
730,"2로 넘어오면서 창작마당 맵은 왜 막아놨고
로드아웃 버그 쳐걸렸는지 수정이 안되는데
뭔생각으로 이따구로냄?",0,59,0,,from_steam_recommendation
1172470,그냥 스피드한게임이 너무좋음,1,15,1,,from_steam_recommendation
570,재미있어요 꼭해보세요~,1,12,1,,from_steam_recommendation
578080,경쟁이 무엇인지 느끼게 해주고 그 전투의 긴장감이 주는 스릴감이 최고입니다.,1,42,1,,from_steam_recommendation
1172470,빠른 속도감의 FPS게임 <- 장점이자 단점,1,24,1,,from_steam_recommendation
730,매판 마다 핵을 만나. 신고를 해도 실시간으로 정지는 없을 뿐더러 처리 되고 있는건지도 모르겠음.,0,54,0,,from_steam_recommendation
570,옛날엔 재미있었는데 오랜만에 하니 다 잊어버려서 아무 것도 모르겠고 0/14/8했다.. 재활치료 한참 걸릴 생각하니 까마득해서 지운다.. 쩝,1,78,1,,from_steam_recommendation
570,역대급 패치라고 생각하는 샤드. 아가님. 2개 패치는 존나 잘했음. 게임이 좀더 다양하게 흘러가는 느낌임 근데 여전히 시0년 마냥 병0인건 변함 없음 배틀패스는 갈수록 나락,0,96,0,,from_steam_recommendation
730,갓겜 갓갓겜갓갓 갓갓갓갓갓갓갓겜갓갓갓갓,1,21,1,,from_steam_recommendation
570,오토체스 플레이어치고 용량이 좀 많긴하지만 오토체스 운빨 실력겜 재미있으니까 많이 들 해보세요 단점은 초반에 엄청 빡칠 수 있습니다,1,73,1,,from_steam_recommendation
730,이 게임은 날 흥분시킵니다.,1,15,1,,from_steam_recommendation
730,"This game got Tons of cheaters 
Literally unplayable at this moment",0,67,0,,from_steam_recommendation
730,중독성이 강한게임....!,1,14,1,,from_steam_recommendation
730,https://steamcommunity.com/id/officialelige/inventory/#730_2_5991964499,0,71,0,,from_steam_recommendation
730,핵 아닌척 쓰는애들 개많음 핵만 없으면 갓겜일듯,1,26,1,,from_steam_recommendation
730,조금 더 열심히 해봐야 할것같습니다,1,19,1,,from_steam_recommendation
1172470,FPS중에 재미는 탑티어인데 서버랑 매칭이 개좆같음 그냥,0,31,0,,from_steam_recommendation
570,Вроде лобби красивая,1,20,1,,from_steam_recommendation
570,"캐주얼이라고는 1도 찾아볼 수 없지만, 그만큼 깊이가 있는 게임.
무엇보다 멀티플레이어 게임에서는 찾아보기 힘든 파격적이고 언밸런스 해보이는 다양한 스킬들과 아이템들의 효과가 포인트이다. 롤과 비교하면 특히나 충격적인게, 텔레포트와 점멸이 아이템으로 존재하며, 타겟팅 딜링 및 스턴 기술들이 수도없이 많이 존재하기에 스턴을 맞고 싸움이 열리면 죽을때까지 기절상태인 어처구니 없는 상황도 볼 수 있다.
게다가 자유도가 굉장히 높아 영웅과 빌드에 따라 다양한 플레이가 가능해 색다른 경험을 할 수도 있다.

 하지만 그래픽은 매우 구리며(엔진이 소스2 이기 때문에 어쩔 수 없으며, 볼만은 함), 워크래프트 시절에 있던걸 그대로 가져온건지 워크래프트 세계관의 유닛들과 겹치는 영웅들이 상당수 있음에도 게임이 출시한지 12년이 지났지만 그 모델은 여전히 그대로 가져온 수준이다. (닉스암살자=아눕아락, 수정의여인=제이나, 트롤 전쟁군주=포레스트 트롤 워로드)
 한글화는 잘 되어있지만 오래전 한국 퍼블리싱을 시도했다가 섭종한 넥슨의 병크에 의해 더빙은 중간에 끊겨 이후 신챔들은 모두 더빙이 안되어있다.
 그리고 조작감이 매우 구리다. 회전속도라는 개념이 스탯으로 존재하지만, 이게 굳이 게임에 중요한 역할을 하는지는 잘 모르겠다는 느낌이다. 누가누가 얼마나 불편한지를 다루는 느낌.
 마지막으로 도타하면 빼놓을 수 없는 진입장벽이다. 먼저 이 게임을 처음하면 타 MOBA 게임들처럼 특정 영웅만 움직이는 개념이 아니라 모든 것들을 '선택' 할 수 있는 RTS 와 같은 조작법이 굉장히 어색하다. 특히 싸우다가 실수해서 크립이나 정글등을 클릭해버리면 우클릭이나 스페이스바 두번으로 돌아와야하는데, 이때 조작이 한번 빈다. 이건 ""내가 조작할 수 없는 무언가"" 를 굳이 선택할 수 있게 해야했나? 로 받아들여진다. 게임의 자유도가 워낙 넓어 어디부터 어디까지 제한하는게 좋을지 모르겠지만, 그걸 못하는 영웅으로 굳이 그것에 접근이 가능하게 만든건 유저의 접근성에 의해 조작의 불편함이 생겼다고 봐야한다.
게다가 스택, 풀링, 블락, 주킹 등등 수도없이 많은 잡기술이 게임의 판도를 좌우하는 반 필수적인 테크닉이다. 놀랍게도 튜토리얼이 존재하지만, 조작감이 구리기때문에 익히는데 상당한 시간이 걸리며, 다양한 오브젝트들이 언제 생성되는지 게임내 알림으로 알려주지 않기 때문에 시간을 매번 확인하거나 수시로 Alt 를 눌러야 한다.

위와 같은 수많은 단점에도 불구하고 이 게임을 추천하는 이유는 다음과 같다.
게임 자체가 무료이고, 스킨이 싸며, 엄청난 진입장벽에 대비한듯 현재 엄청나게 많은 섬세한 튜토리얼이 존재한다.
게다가 패스 이벤트로 10개가 넘는 미니게임을 준비하는 등 굉장한 노력과 정성을 보인다.
게임 내 편의성이 매우 뛰어나다. 예를들어 당장 픽창에서 시작 아이템을 미리 구매가 가능하거나, 라인에 자신의 토큰을 올려 미리 '어디 라인을 가겠다' 라고 팀원에게 알려줄 수 있으며, 우리팀이나 적이 꽂을 와드의 위치도 토큰으로 미리 핀을 꽂아놓을 수 있다. 인게임 맵에 선을 그려 알려주는 것도 가능하며, 영웅별로 아이템별로 따로따로 스마트키등을 설정할 수 있다. 이 외에도 수많은 편의성이 존재한다.
게다가 게임의 진입장벽에 비례해 엄청난 깊이가 존재하며, 도타2에 들이박다가 게임 내 개념이 어느정도 정리가 되는 순간이 오면 이만큼 재밌는 MOBA 게임이 없다.
한 게임이 매우 오래걸리며 역전이 매우 힘들긴 하지만, 효율적으로 파밍하고 적을 압도하는 MOBA 게임의 특색이 매우 짙게 잘 나타나있으며 ""노동의 가치"" 를 제대로 알려주듯 파밍만 잘한다면 서술했듯 적을 ""압도"" 할 수도 있다.
필자 생각엔 튜토리얼 부실한 롤보다 튜토리얼 뛰어난 도타가 훨씬 입문하기 쉬울 수도 있다는 생각이다. (영상이나 부가 자료 없이 오직 게임 튜토리얼과 UX만으로 게임을 익힌다면)

-

개인적으로 도타만큼 영웅들의 빌드가 다양하고 재밌는 MOBA 게임은 찾기 힘들거라고 생각한다.

데드락 이전에 도타2가 있었다.",1,1968,1,,from_steam_recommendation
570,"요즘 타 AOS들을 보면 유저들의 수준에 맞추기 위하여 좀더 친절하게 좀더 쉽게 만들어서 게임을 예측가능하게 하고 편하게 만들고 있다 하지만 도타는 다르다.
기본적으로 도타는 이전 워크레프트3의 도타 올스타즈를 계승하기에 이전에 접해왔던 유저들은 편하게 접할 수 있으나  처음 접하는 사람들은 높은 진입장벽에 게임적응을 어려워 하는 경우가 많다.
그러나 이전 90년대 이전에 나왔던 게임들 또한 어려운 게임들이 많았다. 하지만 유저들이 스스로 적응하려 노력하고 그 어려움을 즐기면서 그 어려움을 자신들의 전략으로 펼쳐내기 위해 유저들이 거듭 노력하고 그 게임에 맞추어 적응해왔다. 
그렇기에 도타는 게임에 대해 심도있게 파고 들수록 세밀한 전략이 나오며 예측할 수 없는 전략들이 계속적으로 나온다. 이런점이 도타의 묘미라고 볼수 있겠다.
또한 도타는 타AOS에 비해 엄청난 퀄리티를 보여주며 타격감 또한 AOS중에서 상위권에 속하는 듯하다. 
이런 게임에 한번 맛을 들이면 다른 AOS류의 게임들은 눈에 찰 수가 없다. 

다른 게임들과 비교할 수 없는 차이점이 도타를 빛나게 한다",1,549,1,,from_steam_recommendation
1172470,"알잖아 현재 상황

비행기에서 떨어지는 배틀로얄 특유의 초반플레이를 없애버려서 재미반감
모든 사람들이 근처에 스폰되니까 공짜로 한 지역을 먹을 수 있다 는 이제 없어짐
교전 좋아하는 사람들은 괜찮다고 생각할 수도 있을 듯",0,123,0,,from_steam_recommendation
578080,핵 근절한다매 핵이 매판있는데 아직도 고질병인거아는데 진짜 너무한거아니냐 신고때려도 매판만나니까 하기가 싫더라,0,61,0,,from_steam_recommendation
570,암은 csgo로 충분하다는 걸 깨달았습니다.,1,24,1,,from_steam_recommendation
578080,"매우 높은 확률로 매번 수륙양용차를 탈 때 팅김.
패치를 매번 거듭하지만 고쳐지지않고 항상 들어가면 죽어있거나 차가 터짐
그렇다고 컴퓨터 사양이 낮아 발생하는 현상은 아님.
똑같은 (수륙양용차를 탔을 때만) 현상이 7번정도 반복되니 점점 지침
매번 야근한다는데 그냥 월급 루팡이거나, 맨날 뭐 업데이트할거리만 만들어내고
레거시 코드에 대해서 전혀 버그 수정이나 디버깅에 대한 의지가 없음을 알 수 있음",0,229,0,,from_steam_recommendation
1599340,한글없음 아마존 최악,0,11,0,,from_steam_recommendation
570,"그래픽 면이나 모든 면에서 상당히 좋은 퀄리티를 보여줍니다.
또한, 지나치게 복잡하고, 머리보다 손이 중요한 시스템이기 보다는 전략적 요소를 더 많이 이용할 수 있어 좋습니다.",1,98,1,,from_steam_recommendation
578080,현질했는고 핵도안썻는데 정지 시킴,0,18,0,,from_steam_recommendation
570,"오토체스 시뮬레이터, 롤토체스 나왔으니 이제 할 이유가 없음",0,33,0,,from_steam_recommendation
730,좀 고였지만 재밌습니다.,1,13,1,,from_steam_recommendation
570,명실상부 최고의 재미..,1,13,1,,from_steam_recommendation
570,굿게임 롤보다 훨씬 나음 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,1,36,1,,from_steam_recommendation
570,좆망겜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,14,0,,from_steam_recommendation
730,중국인들이많고 핵이난무합니다,1,15,1,,from_steam_recommendation
578080,재미있습니다 (배린이가),1,13,1,,from_steam_recommendation
570,fuck rus and pinoy,0,18,0,,from_steam_recommendation
570,롤보다 재미있는 갓겜 님들 도타하세여,1,20,1,,from_steam_recommendation
1172470,재미 5000배 고인물 50000배,1,19,1,,from_steam_recommendation
582660,"인터페이스가 너무 난잡함. 
솔직히 그래픽 말고는 게임의 장점을 모르겠음",0,40,0,,from_steam_recommendation
730,sub-tick = pure SHIT,0,20,0,,from_steam_recommendation
570,"렉 개 심하고 매칭은 쓰레기며 대기실->게임까지 20번은 넘게 박살나고
역
대
최
강
쓰
레
기",0,53,0,,from_steam_recommendation
730,나 손민호인데 나랑 맞짱뜰사람 구한다 인스타 @minho0612_,1,36,1,,from_steam_recommendation
570,도타게임의  능력조합은 컨트롤이 다소 떨어지더라도.. 에이스가 될수있다!!,1,41,1,,from_steam_recommendation
730,"⠀                            ⢠⣴⣶⣤
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣸⣿⣿⡟⣀⣀⣀⣀⣀⣀⣀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⣿⣿⣿⣿⣿⣿⡿⣿⡿⠛⠛⠋
⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣸⣿⣿⣿⣿⣿⣿⣿⣷⣿⠃
⢠⣶⣶⣶⣶⣶⣶⡄⠀⢸⣿⣿⣿⣿⣿⣿⣧⠙⠛⠉⢠⣶⣶⣶⣶⣶⣶⡄
⢸⣿⣿⠛⠛⠛⠛⠃⠀⠐⣿⣿⣿⣿⣿⣿⡟⠀⠀⠀⢸⣿⡿⠛⠛⠛⠛⠃
⢸⣿⣿⠀⠀⠀⠀⠀⠀⢠⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⢸⣿⣿⣶⣶⣶⣶⡆
⢸⣿⣿⠀⠀⠀⠀⠀⠀⢸⣿⣿⡿⢿⣿⣿⣿⡀⠀⠀⠈⠛⠛⠛⠛⣿⣿⡇
⢸⣿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⠁⠀⠘⢿⣿⣷⠀⠀⢸⣿⣿⣿⣿⣿⣿⡇
⠈⠉⠉⠉⠉⠉⠉⠁⢠⣿⡟⠁⠀⠀⠀⢠⣿⣿⠀⠀⠈⠉⠉⠉⠉⠉⠉⠁
⠀⠀⠀⠀⠀⠀⠀⢠⣿⣿⠃⠀⠀⠀⠀⠀⣿⣿⠀
⠀⠀⠀⠀⠀⠀⠀⢸⣿⠉⠀⠀⠀⠀⠀⠀⣹⣿⡀
⠀⠀⠀⠀⠀⠀⠀⠸⠿⠀⠀⠀⠀⠀⠀⠀⠛⠛⠛⠃",1,352,1,,from_steam_recommendation
730,"나온지 20년이 넘은 멀티플레이 FPS의 전설.
그동안 수없이 많은 대체제가 나왔지만 결국은 카스가 계속 동접 1위인 것은 이유가 있다.",1,76,1,,from_steam_recommendation
730,"https://steamcommunity.com/id/ropzkah/inventory/#730_2_15158983267
https://steamcommunity.com/id/ropzkah/inventory/#730_2_15227351953
https://steamcommunity.com/id/ropzkah/inventory/#730_2_26855144336",1,200,1,,from_steam_recommendation
1172470,"진짜 재미있다, 가족과 함께 즐기고 싶을 정도.
정말로 재미가 있다.
재미, 있다
있다.",1,52,1,,from_steam_recommendation
570,我是11年的d老玩家，魔兽争霸的时候就玩了。 现在这个天梯匹配机制，劝退很多真DOTA玩家。还有很多遗老玩家破坏游戏平衡，打游戏不动脑子，你玩的再好，这个匹配机制会让你遇到低端队友。保持心态都难，别说一起玩配合。快黄摊子吧，狗屁DOTA。不是说游戏不好玩，是人和环境把这么好的游戏给糟蹋了。,0,145,0,,from_steam_recommendation
1599340,mannal jangibaek iya sibal,0,26,0,,from_steam_recommendation
1172470,스피디하고 타격감 맛있는 배틀로얄 fps,1,22,1,,from_steam_recommendation
1172470,서버좀 안정화 시켜라 제발,1,14,1,,from_steam_recommendation
582660,Waste of time,0,13,0,,from_steam_recommendation
570,다 좋아 다 좋은데 매치 찾는데 20분 걸린다는게 말이되나. 이 부분은 수정해야할 필요가 있다.,1,53,1,,from_steam_recommendation
1172470,"왜놈들 처 죽이는 맛이 있지만, 아쉽게도 올해 다량의 스킨 할인과 선물하기 기능으로 캐쉬 땡기고 섭종료 예정.",1,61,1,,from_steam_recommendation
570,"재미도 있고 하고 싶은 마음도 있지만너무 진입 장벽이 높아지고 국내 유저들이 고수만 남고 신규유저들이 없어져서
할 엄두가 안 나네요.",1,74,1,,from_steam_recommendation
570,롤이나 히오스에 비해 무거운 느낌이 강하다. 취향이 갈리는 것 같다.,1,38,1,,from_steam_recommendation
1172470,친구랑 하면 재밌있는 그치만 혼자하면 재미가 없진 않은데 좀 떨어짐,1,37,1,,from_steam_recommendation
578080,배그하다가 묵똥 쌌어요,1,12,1,,from_steam_recommendation
1599340,Best game in my life,1,20,1,,from_steam_recommendation
570,"이게임 왜 이름이 DOTA 2 임? Auto Chess  아님? 


오토체스 >>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 도타",1,78,1,,from_steam_recommendation
570,"норм
 игра",1,10,1,,from_steam_recommendation
1172470,유저가 회사에 맞춰 적응하는 신비한 게임,1,22,1,,from_steam_recommendation
1172470,아 시발 핑 250,0,10,0,,from_steam_recommendation
1172470,"뉴비는 하지마세요
진입장벽 ㅈㄴ 높고 불친절함",0,25,0,,from_steam_recommendation
570,10/10 would play again.,1,23,1,,from_steam_recommendation
570,"이 게임으로 AOS 장르를 처음 해보는 사람으로서 (히오스 튜토리얼하다 접었으니까 이게 처음이 맞겠....) 솔직히 게임은 잘 모르겠고, 몇몇개의 귀여운 캐릭터들 이리저리 돌리면서 팀원이 모은 골드로 쇼핑하다 맞아죽는게임인거 같다. ㅋㅋㅋㅋ (봇하고만 하고 있으니까 욕하지 말아줘요;; 봇한테 맞아죽고 있는데 멀티는 얼마나 무서울까...)",1,189,1,,from_steam_recommendation
570,아직 몇시간 못해본 뉴비인데.. 넘 어려운듯 안할래요,1,29,1,,from_steam_recommendation
570,나한텐 aos가 안맞는구나를 알려준게임. 전체적으로는 재밌는데 왜 사람이 없을까 ㅠㅠ,1,47,1,,from_steam_recommendation
1172470,참 괜찮은 게임이네,1,10,1,,from_steam_recommendation
1172470,지키고 있을테니까 언제든지 생각나면 돌아오세요..,1,27,1,,from_steam_recommendation
730,매우 재미있는 게임.,1,11,1,,from_steam_recommendation
570,이 게임 덕분에 스팀 계정을 만들었고 이 게임 때문에 팀 경쟁 게임이라면 치를 떨게 되었다,0,50,0,,from_steam_recommendation
570,"여러분 이 게임은 한국에서 하면 안됩니다.

도슬람이지만 인정할건 인정합시다. 이 게임은 한국에서 망했습니다. ㅠㅠ",1,64,1,,from_steam_recommendation
570,롤보다 더 화질이 좋고 더욱 어려운 재미있는게임 입니다 하다가 빡칠수있으나 재밌긴 재밌는 게임중 1개이죠 껄껄,1,61,1,,from_steam_recommendation
730,CS.GO 때가 더나은거같은데..,0,18,0,,from_steam_recommendation
730,"喜欢fps的游戏的还可以,对新手还算友好。",1,21,1,,from_steam_recommendation
730,Nice good game,1,14,1,,from_steam_recommendation
570,"그래, 재밌다는 건 알겠는데.... 인간적으로 쉽다는 소리는 하지말자;; p.s. 서렌만이라도 있었으면. 죽여줘, 킬미....",1,70,1,,from_steam_recommendation
730,님들 발로란트 하다가 질리면 이거하면 일주만에 발로란트가 다시 재밌습니다 저도 잼민이라 약간 옛날 게임은 안맞을줄 알았는데 너무 재미있네요 여러분들도 한번 카스 해주시길 바랍니다. 근데 안좋은 점이 있습니다 한국 유저들이 너무 욕을 합니다 욕을 해도 샵 처리도 안되고 핵도 조금 있는것 같습니다 그래도 많이 있지는 않으니 재미있게 플레이 할수있습니다^^ (물론 저도 욕을 쫌 하는 편입니다),1,218,1,,from_steam_recommendation
730,??????????,1,10,1,,from_steam_recommendation
